quarter,test_date,n_models_before,n_models,drop_metric,drop_prop,comb_bic,comb_rmse,comb_equal,p10,p25,median,p75,p90,mean,sd,min,max,trimmed_mean,trimmed_low,trimmed_high,trimmed_range,y_true
2023Q4,2023-11-24,92,79,rmse,0.15,3.13112407952315,3.14540321867439,3.14847648000599,2.28975805651795,2.95441115193929,3.20830640724498,3.33174783758487,3.86477510534577,3.14847648000599,0.726334671795642,0.913884810053485,5.35102342482673,3.15166271622386,2.28975805651795,3.86477510534577,1.57501704882782,1.27750670204776
2023Q4,2023-12-01,92,79,rmse,0.15,3.21191762749989,3.20537097399997,3.19939245809739,2.27001553525941,2.93319332453898,3.23399743468539,3.52744203722103,3.93504287907317,3.19939245809739,0.887757993290256,0.172119920468117,6.16172495501854,3.21277425252556,2.27001553525941,3.93504287907317,1.66502734381376,1.27750670204776
2023Q4,2023-12-08,92,79,rmse,0.15,3.162102515139,3.14393011845365,3.13242170199812,2.57686121690441,2.92534342713802,3.18387019270067,3.40292105502469,3.89209602562033,3.13242170199812,0.685393897417752,0.943717585915873,4.98014729555629,3.17951666172865,2.57686121690441,3.89209602562033,1.31523480871592,1.27750670204776
2023Q4,2023-12-15,92,79,rmse,0.15,3.162102515139,3.14393011845365,3.13242170199812,2.57686121690441,2.92534342713802,3.18387019270067,3.40292105502469,3.89209602562033,3.13242170199812,0.685393897417752,0.943717585915873,4.98014729555629,3.17951666172865,2.57686121690441,3.89209602562033,1.31523480871592,1.27750670204776
2023Q4,2023-12-22,92,79,rmse,0.15,3.162102515139,3.14393011845365,3.13242170199812,2.57686121690441,2.92534342713802,3.18387019270067,3.40292105502469,3.89209602562033,3.13242170199812,0.685393897417752,0.943717585915873,4.98014729555629,3.17951666172865,2.57686121690441,3.89209602562033,1.31523480871592,1.27750670204776
2023Q4,2023-12-29,92,79,rmse,0.15,3.23674813621887,3.2248375046416,3.22156428141657,2.51346174040413,2.84403525388986,3.22378770245345,3.42234851117804,3.99897118042801,3.22156428141657,0.715518626514908,1.43397131530578,5.47638317325769,3.1728484311684,2.51346174040413,3.99897118042801,1.48550944002388,1.27750670204776
2024Q1,2024-01-05,92,79,rmse,0.15,3.10812470490432,3.07070106613285,3.07228908724847,2.21370268712172,2.77658272115478,3.0125639735491,3.27739913991999,3.999164857656,3.07228908724847,0.855168541508598,0.640369542990753,6.61656376718351,3.05400112050314,2.21370268712172,3.999164857656,1.78546217053428,3.48689250678724
2024Q1,2024-01-12,92,79,rmse,0.15,3.10812470490432,3.07070106613285,3.07228908724847,2.21370268712172,2.77658272115478,3.0125639735491,3.27739913991999,3.999164857656,3.07228908724847,0.855168541508598,0.640369542990753,6.61656376718351,3.05400112050314,2.21370268712172,3.999164857656,1.78546217053428,3.48689250678724
2024Q1,2024-01-19,92,79,rmse,0.15,3.10812470490432,3.07070106613285,3.07228908724847,2.21370268712172,2.77658272115478,3.0125639735491,3.27739913991999,3.999164857656,3.07228908724847,0.855168541508598,0.640369542990753,6.61656376718351,3.05400112050314,2.21370268712172,3.999164857656,1.78546217053428,3.48689250678724
2024Q1,2024-01-26,92,79,rmse,0.15,3.10812470490432,3.07070106613285,3.07228908724847,2.21370268712172,2.77658272115478,3.0125639735491,3.27739913991999,3.999164857656,3.07228908724847,0.855168541508598,0.640369542990753,6.61656376718351,3.05400112050314,2.21370268712172,3.999164857656,1.78546217053428,3.48689250678724
2024Q1,2024-02-02,92,79,rmse,0.15,2.5782718117194,2.57770803736584,2.55746017406701,1.14162090619083,2.00447231032046,2.76378466419605,3.15101719273239,3.52884111769095,2.55746017406701,0.952281700314421,-0.157034968581229,5.03047500751747,2.60235526661621,1.14162090619083,3.52884111769095,2.38722021150012,3.48689250678724
2024Q1,2024-02-09,92,79,rmse,0.15,2.70245800481961,2.68157976219213,2.66931688611931,1.52965316361131,2.2873733409351,2.91022755304583,3.08072281109915,3.40183467961826,2.66931688611931,0.748745255964912,0.643150128074709,4.1600077556025,2.72553720910685,1.52965316361131,3.40183467961826,1.87218151600695,3.48689250678724
2024Q1,2024-02-16,92,79,rmse,0.15,2.70245800481961,2.68157976219213,2.66931688611931,1.52965316361131,2.2873733409351,2.91022755304583,3.08072281109915,3.40183467961826,2.66931688611931,0.748745255964912,0.643150128074709,4.1600077556025,2.72553720910685,1.52965316361131,3.40183467961826,1.87218151600695,3.48689250678724
