"date","series_code","value"
1997-02-01,"IPCA_EX0",0.44
1997-03-01,"IPCA_EX0",0.2
1997-04-01,"IPCA_EX0",0.36
1997-05-01,"IPCA_EX0",0.6
1997-06-01,"IPCA_EX0",0.19
1997-07-01,"IPCA_EX0",0.26
1997-08-01,"IPCA_EX0",0.02
1997-09-01,"IPCA_EX0",0.09
1997-10-01,"IPCA_EX0",0.25
1997-11-01,"IPCA_EX0",-0.08
1997-12-01,"IPCA_EX0",0.13
1998-01-01,"IPCA_EX0",0.39
1998-02-01,"IPCA_EX0",0.34
1998-03-01,"IPCA_EX0",0.2
1998-04-01,"IPCA_EX0",0.01
1998-05-01,"IPCA_EX0",0.17
1998-06-01,"IPCA_EX0",0
1998-07-01,"IPCA_EX0",0.1
1998-08-01,"IPCA_EX0",-0.16
1998-09-01,"IPCA_EX0",-0.15
1998-10-01,"IPCA_EX0",0.06
1998-11-01,"IPCA_EX0",0.02
1998-12-01,"IPCA_EX0",0
1999-01-01,"IPCA_EX0",0.49
1999-02-01,"IPCA_EX0",0.25
1999-03-01,"IPCA_EX0",0.6
1999-04-01,"IPCA_EX0",0.61
1999-05-01,"IPCA_EX0",0.61
1999-06-01,"IPCA_EX0",0.25
1999-07-01,"IPCA_EX0",0.21
1999-08-01,"IPCA_EX0",0.26
1999-09-01,"IPCA_EX0",0.18
1999-10-01,"IPCA_EX0",1.05
1999-11-01,"IPCA_EX0",0.35
1999-12-01,"IPCA_EX0",0.28
2000-01-01,"IPCA_EX0",0.56
2000-02-01,"IPCA_EX0",0.45
2000-03-01,"IPCA_EX0",0.05
2000-04-01,"IPCA_EX0",0.87
2000-05-01,"IPCA_EX0",0.2
2000-06-01,"IPCA_EX0",0.3
2000-07-01,"IPCA_EX0",0.26
2000-08-01,"IPCA_EX0",0.34
2000-09-01,"IPCA_EX0",0.23
2000-10-01,"IPCA_EX0",0.23
2000-11-01,"IPCA_EX0",0.13
2000-12-01,"IPCA_EX0",0.2
2001-01-01,"IPCA_EX0",0.37
2001-02-01,"IPCA_EX0",0.58
2001-03-01,"IPCA_EX0",0.28
2001-04-01,"IPCA_EX0",0.4
2001-05-01,"IPCA_EX0",0.38
2001-06-01,"IPCA_EX0",0.27
2001-07-01,"IPCA_EX0",0.6
2001-08-01,"IPCA_EX0",0.52
2001-09-01,"IPCA_EX0",0.23
2001-10-01,"IPCA_EX0",0.5
2001-11-01,"IPCA_EX0",0.6
2001-12-01,"IPCA_EX0",0.77
2002-01-01,"IPCA_EX0",0.49
2002-02-01,"IPCA_EX0",0.83
2002-03-01,"IPCA_EX0",0.43
2002-04-01,"IPCA_EX0",0.51
2002-05-01,"IPCA_EX0",0.52
2002-06-01,"IPCA_EX0",0.16
2002-07-01,"IPCA_EX0",0.49
2002-08-01,"IPCA_EX0",0.4
2002-09-01,"IPCA_EX0",0.61
2002-10-01,"IPCA_EX0",0.74
2002-11-01,"IPCA_EX0",1.17
2002-12-01,"IPCA_EX0",1.66
2003-01-01,"IPCA_EX0",1.38
2003-02-01,"IPCA_EX0",0.99
2003-03-01,"IPCA_EX0",1.13
2003-04-01,"IPCA_EX0",0.81
2003-05-01,"IPCA_EX0",0.56
2003-06-01,"IPCA_EX0",0.52
2003-07-01,"IPCA_EX0",0.37
2003-08-01,"IPCA_EX0",0.37
2003-09-01,"IPCA_EX0",0.37
2003-10-01,"IPCA_EX0",0.37
2003-11-01,"IPCA_EX0",0.38
2003-12-01,"IPCA_EX0",0.63
2004-01-01,"IPCA_EX0",0.64
2004-02-01,"IPCA_EX0",1
2004-03-01,"IPCA_EX0",0.85
2004-04-01,"IPCA_EX0",0.72
2004-05-01,"IPCA_EX0",0.7
2004-06-01,"IPCA_EX0",0.53
2004-07-01,"IPCA_EX0",0.46
2004-08-01,"IPCA_EX0",0.56
2004-09-01,"IPCA_EX0",0.41
2004-10-01,"IPCA_EX0",0.55
2004-11-01,"IPCA_EX0",0.57
2004-12-01,"IPCA_EX0",0.67
2005-01-01,"IPCA_EX0",0.56
2005-02-01,"IPCA_EX0",0.93
2005-03-01,"IPCA_EX0",0.41
2005-04-01,"IPCA_EX0",0.71
2005-05-01,"IPCA_EX0",0.57
2005-06-01,"IPCA_EX0",0.36
2005-07-01,"IPCA_EX0",0.37
2005-08-01,"IPCA_EX0",0.26
2005-09-01,"IPCA_EX0",0.3
2005-10-01,"IPCA_EX0",0.38
2005-11-01,"IPCA_EX0",0.27
2005-12-01,"IPCA_EX0",0.3
2006-01-01,"IPCA_EX0",0.87
2006-02-01,"IPCA_EX0",0.71
2006-03-01,"IPCA_EX0",0.53
2006-04-01,"IPCA_EX0",0.22
2006-05-01,"IPCA_EX0",-0.03
2006-06-01,"IPCA_EX0",-0.16
2006-07-01,"IPCA_EX0",0.14
2006-08-01,"IPCA_EX0",0.13
2006-09-01,"IPCA_EX0",0.23
2006-10-01,"IPCA_EX0",0.29
2006-11-01,"IPCA_EX0",0.23
2006-12-01,"IPCA_EX0",0.35
2007-01-01,"IPCA_EX0",0.42
2007-02-01,"IPCA_EX0",0.52
2007-03-01,"IPCA_EX0",0.23
2007-04-01,"IPCA_EX0",0.29
2007-05-01,"IPCA_EX0",0.33
2007-06-01,"IPCA_EX0",0.22
2007-07-01,"IPCA_EX0",0.08
2007-08-01,"IPCA_EX0",0.35
2007-09-01,"IPCA_EX0",0.25
2007-10-01,"IPCA_EX0",0.4
2007-11-01,"IPCA_EX0",0.37
2007-12-01,"IPCA_EX0",0.59
2008-01-01,"IPCA_EX0",0.4
2008-02-01,"IPCA_EX0",0.69
2008-03-01,"IPCA_EX0",0.36
2008-04-01,"IPCA_EX0",0.53
2008-05-01,"IPCA_EX0",0.68
2008-06-01,"IPCA_EX0",0.55
2008-07-01,"IPCA_EX0",0.39
2008-08-01,"IPCA_EX0",0.5
2008-09-01,"IPCA_EX0",0.62
2008-10-01,"IPCA_EX0",0.51
2008-11-01,"IPCA_EX0",0.36
2008-12-01,"IPCA_EX0",0.33
2009-01-01,"IPCA_EX0",0.27
2009-02-01,"IPCA_EX0",0.88
2009-03-01,"IPCA_EX0",0.25
2009-04-01,"IPCA_EX0",0.58
2009-05-01,"IPCA_EX0",0.56
2009-06-01,"IPCA_EX0",0.32
2009-07-01,"IPCA_EX0",0.23
2009-08-01,"IPCA_EX0",0.29
2009-09-01,"IPCA_EX0",0.35
2009-10-01,"IPCA_EX0",0.33
2009-11-01,"IPCA_EX0",0.42
2009-12-01,"IPCA_EX0",0.44
2010-01-01,"IPCA_EX0",0.58
2010-02-01,"IPCA_EX0",0.86
2010-03-01,"IPCA_EX0",0.46
2010-04-01,"IPCA_EX0",0.43
2010-05-01,"IPCA_EX0",0.62
2010-06-01,"IPCA_EX0",0.4
2010-07-01,"IPCA_EX0",0.2
2010-08-01,"IPCA_EX0",0.24
2010-09-01,"IPCA_EX0",0.34
2010-10-01,"IPCA_EX0",0.55
2010-11-01,"IPCA_EX0",0.57
2010-12-01,"IPCA_EX0",0.71
2011-01-01,"IPCA_EX0",0.66
2011-02-01,"IPCA_EX0",1.23
2011-03-01,"IPCA_EX0",0.69
2011-04-01,"IPCA_EX0",0.58
2011-05-01,"IPCA_EX0",0.43
2011-06-01,"IPCA_EX0",0.5
2011-07-01,"IPCA_EX0",0.4
2011-08-01,"IPCA_EX0",0.45
2011-09-01,"IPCA_EX0",0.44
2011-10-01,"IPCA_EX0",0.43
2011-11-01,"IPCA_EX0",0.45
2011-12-01,"IPCA_EX0",0.49
2012-01-01,"IPCA_EX0",0.57
2012-02-01,"IPCA_EX0",0.65
2012-03-01,"IPCA_EX0",0.22
2012-04-01,"IPCA_EX0",0.71
2012-05-01,"IPCA_EX0",0.26
2012-06-01,"IPCA_EX0",-0.09
2012-07-01,"IPCA_EX0",0.43
2012-08-01,"IPCA_EX0",0.4
2012-09-01,"IPCA_EX0",0.39
2012-10-01,"IPCA_EX0",0.48
2012-11-01,"IPCA_EX0",0.64
2012-12-01,"IPCA_EX0",0.88
2013-01-01,"IPCA_EX0",0.87
2013-02-01,"IPCA_EX0",1
2013-03-01,"IPCA_EX0",0.31
2013-04-01,"IPCA_EX0",0.45
2013-05-01,"IPCA_EX0",0.48
2013-06-01,"IPCA_EX0",0.38
2013-07-01,"IPCA_EX0",0.35
2013-08-01,"IPCA_EX0",0.45
2013-09-01,"IPCA_EX0",0.52
2013-10-01,"IPCA_EX0",0.6
2013-11-01,"IPCA_EX0",0.6
2013-12-01,"IPCA_EX0",0.96
2014-01-01,"IPCA_EX0",0.52
2014-02-01,"IPCA_EX0",0.92
2014-03-01,"IPCA_EX0",0.88
2014-04-01,"IPCA_EX0",0.41
2014-05-01,"IPCA_EX0",0.42
2014-06-01,"IPCA_EX0",0.73
2014-07-01,"IPCA_EX0",0.01
2014-08-01,"IPCA_EX0",0.38
2014-09-01,"IPCA_EX0",0.58
2014-10-01,"IPCA_EX0",0.42
2014-11-01,"IPCA_EX0",0.31
2014-12-01,"IPCA_EX0",0.87
2015-01-01,"IPCA_EX0",0.64
2015-02-01,"IPCA_EX0",0.91
2015-03-01,"IPCA_EX0",0.57
2015-04-01,"IPCA_EX0",0.61
2015-05-01,"IPCA_EX0",0.31
2015-06-01,"IPCA_EX0",0.68
2015-07-01,"IPCA_EX0",0.41
2015-08-01,"IPCA_EX0",0.33
2015-09-01,"IPCA_EX0",0.55
2015-10-01,"IPCA_EX0",0.63
2015-11-01,"IPCA_EX0",0.59
2015-12-01,"IPCA_EX0",0.86
2016-01-01,"IPCA_EX0",0.62
2016-02-01,"IPCA_EX0",1
2016-03-01,"IPCA_EX0",0.42
2016-04-01,"IPCA_EX0",0.43
2016-05-01,"IPCA_EX0",0.5
2016-06-01,"IPCA_EX0",0.29
2016-07-01,"IPCA_EX0",0.41
2016-08-01,"IPCA_EX0",0.54
2016-09-01,"IPCA_EX0",0.16
2016-10-01,"IPCA_EX0",0.35
2016-11-01,"IPCA_EX0",0.35
2016-12-01,"IPCA_EX0",0.53
2017-01-01,"IPCA_EX0",0.27
2017-02-01,"IPCA_EX0",0.54
2017-03-01,"IPCA_EX0",0.14
2017-04-01,"IPCA_EX0",0.29
2017-05-01,"IPCA_EX0",0.05
2017-06-01,"IPCA_EX0",0.22
2017-07-01,"IPCA_EX0",0.11
2017-08-01,"IPCA_EX0",0.11
2017-09-01,"IPCA_EX0",0.37
2017-10-01,"IPCA_EX0",0.34
2017-11-01,"IPCA_EX0",0.11
2017-12-01,"IPCA_EX0",0.55
2018-01-01,"IPCA_EX0",0.11
2018-02-01,"IPCA_EX0",0.47
2018-03-01,"IPCA_EX0",0.1
2018-04-01,"IPCA_EX0",0.04
2018-05-01,"IPCA_EX0",-0.01
2018-06-01,"IPCA_EX0",0.23
2018-07-01,"IPCA_EX0",0.33
2018-08-01,"IPCA_EX0",-0.02
2018-09-01,"IPCA_EX0",0.39
2018-10-01,"IPCA_EX0",0.28
2018-11-01,"IPCA_EX0",0
2018-12-01,"IPCA_EX0",0.52
2019-01-01,"IPCA_EX0",0.26
2019-02-01,"IPCA_EX0",0.27
2019-03-01,"IPCA_EX0",0.39
2019-04-01,"IPCA_EX0",0.35
2019-05-01,"IPCA_EX0",-0.05
2019-06-01,"IPCA_EX0",0.21
2019-07-01,"IPCA_EX0",0.16
2019-08-01,"IPCA_EX0",0.15
2019-09-01,"IPCA_EX0",0.07
2019-10-01,"IPCA_EX0",0.23
2019-11-01,"IPCA_EX0",0.17
2019-12-01,"IPCA_EX0",0.55
2020-01-01,"IPCA_EX0",0.08
2020-02-01,"IPCA_EX0",0.52
2020-03-01,"IPCA_EX0",-0.1
2020-04-01,"IPCA_EX0",-0.13
2020-05-01,"IPCA_EX0",-0.27
2020-06-01,"IPCA_EX0",-0.05
2020-07-01,"IPCA_EX0",0.04
2020-08-01,"IPCA_EX0",-0.21
2020-09-01,"IPCA_EX0",0.33
2020-10-01,"IPCA_EX0",0.72
2020-11-01,"IPCA_EX0",0.49
2020-12-01,"IPCA_EX0",0.86
2021-01-01,"IPCA_EX0",0.27
2021-02-01,"IPCA_EX0",0.65
2021-03-01,"IPCA_EX0",0.39
2021-04-01,"IPCA_EX0",0.24
2021-05-01,"IPCA_EX0",0.41
2021-06-01,"IPCA_EX0",0.45
2021-07-01,"IPCA_EX0",0.68
2021-08-01,"IPCA_EX0",0.64
2021-09-01,"IPCA_EX0",0.8
2021-10-01,"IPCA_EX0",1.19
2021-11-01,"IPCA_EX0",0.55
2021-12-01,"IPCA_EX0",1.04
2022-01-01,"IPCA_EX0",0.72
2022-02-01,"IPCA_EX0",1.26
2022-03-01,"IPCA_EX0",0.76
2022-04-01,"IPCA_EX0",0.89
2022-05-01,"IPCA_EX0",0.94
2022-06-01,"IPCA_EX0",0.77
2022-07-01,"IPCA_EX0",0.43
2022-08-01,"IPCA_EX0",0.5
2022-09-01,"IPCA_EX0",0.26
2022-10-01,"IPCA_EX0",0.71
2022-11-01,"IPCA_EX0",0.12
2022-12-01,"IPCA_EX0",0.74
2023-01-01,"IPCA_EX0",0.43
2023-02-01,"IPCA_EX0",1.06
2023-03-01,"IPCA_EX0",0.26
2023-04-01,"IPCA_EX0",0.47
2023-05-01,"IPCA_EX0",0.08
2023-06-01,"IPCA_EX0",0.13
2023-07-01,"IPCA_EX0",0.2
2023-08-01,"IPCA_EX0",0.18
2023-09-01,"IPCA_EX0",0.22
2023-10-01,"IPCA_EX0",0.35
2023-11-01,"IPCA_EX0",0.21
2023-12-01,"IPCA_EX0",0.47
2024-01-01,"IPCA_EX0",0.16
2024-02-01,"IPCA_EX0",0.73
2024-03-01,"IPCA_EX0",0.01
2024-04-01,"IPCA_EX0",0.11
2024-05-01,"IPCA_EX0",0.36
2024-06-01,"IPCA_EX0",0.09
2024-07-01,"IPCA_EX0",0.58
2024-08-01,"IPCA_EX0",0.21
2024-09-01,"IPCA_EX0",0.16
2024-10-01,"IPCA_EX0",0.32
2024-11-01,"IPCA_EX0",0.58
2024-12-01,"IPCA_EX0",0.65
2025-01-01,"IPCA_EX0",0.66
2025-02-01,"IPCA_EX0",0.65
2025-03-01,"IPCA_EX0",0.52
2025-04-01,"IPCA_EX0",0.36
2025-05-01,"IPCA_EX0",0.13
2025-06-01,"IPCA_EX0",0.26
2025-07-01,"IPCA_EX0",0.34
2025-08-01,"IPCA_EX0",0.31
2025-09-01,"IPCA_EX0",0.1
1991-01-01,"IPCA_EX1",20.27
1991-02-01,"IPCA_EX1",19.62
1991-03-01,"IPCA_EX1",13.45
1991-04-01,"IPCA_EX1",4.85
1991-05-01,"IPCA_EX1",8.15
1991-06-01,"IPCA_EX1",11.39
1991-07-01,"IPCA_EX1",12.52
1991-08-01,"IPCA_EX1",0
1991-09-01,"IPCA_EX1",33.39
1991-10-01,"IPCA_EX1",18.86
1991-11-01,"IPCA_EX1",24.68
1991-12-01,"IPCA_EX1",24.28
1992-01-01,"IPCA_EX1",25.76
1992-02-01,"IPCA_EX1",24.24
1992-03-01,"IPCA_EX1",21.77
1992-04-01,"IPCA_EX1",20.23
1992-05-01,"IPCA_EX1",24.96
1992-06-01,"IPCA_EX1",20.23
1992-07-01,"IPCA_EX1",21.95
1992-08-01,"IPCA_EX1",21.65
1992-09-01,"IPCA_EX1",24.19
1992-10-01,"IPCA_EX1",25.17
1992-11-01,"IPCA_EX1",23.66
1992-12-01,"IPCA_EX1",24.92
1993-01-01,"IPCA_EX1",30.22
1993-02-01,"IPCA_EX1",24.77
1993-03-01,"IPCA_EX1",27.42
1993-04-01,"IPCA_EX1",27.04
1993-05-01,"IPCA_EX1",27.71
1993-06-01,"IPCA_EX1",30.12
1993-07-01,"IPCA_EX1",30.45
1993-08-01,"IPCA_EX1",32.73
1993-09-01,"IPCA_EX1",35.71
1993-10-01,"IPCA_EX1",34.28
1993-11-01,"IPCA_EX1",35.91
1993-12-01,"IPCA_EX1",36.45
1994-01-01,"IPCA_EX1",40.32
1994-02-01,"IPCA_EX1",40.2
1994-03-01,"IPCA_EX1",42.11
1994-04-01,"IPCA_EX1",42.88
1994-05-01,"IPCA_EX1",45.89
1994-06-01,"IPCA_EX1",46.88
1994-07-01,"IPCA_EX1",7.04
1994-08-01,"IPCA_EX1",1.8
1994-09-01,"IPCA_EX1",1.73
1994-10-01,"IPCA_EX1",1.94
1994-11-01,"IPCA_EX1",2.5
1994-12-01,"IPCA_EX1",2.3
1995-01-01,"IPCA_EX1",2.31
1995-02-01,"IPCA_EX1",1.52
1995-03-01,"IPCA_EX1",1.75
1995-04-01,"IPCA_EX1",2.8
1995-05-01,"IPCA_EX1",3.52
1995-06-01,"IPCA_EX1",3.12
1995-07-01,"IPCA_EX1",2.79
1995-08-01,"IPCA_EX1",1.23
1995-09-01,"IPCA_EX1",1.33
1995-10-01,"IPCA_EX1",1.43
1995-11-01,"IPCA_EX1",1.54
1995-12-01,"IPCA_EX1",1.76
1996-01-01,"IPCA_EX1",1.35
1996-02-01,"IPCA_EX1",1.37
1996-03-01,"IPCA_EX1",0.49
1996-04-01,"IPCA_EX1",0.8
1996-05-01,"IPCA_EX1",1.33
1996-06-01,"IPCA_EX1",1.31
1996-07-01,"IPCA_EX1",1.25
1996-08-01,"IPCA_EX1",0.61
1996-09-01,"IPCA_EX1",0.28
1996-10-01,"IPCA_EX1",0.23
1996-11-01,"IPCA_EX1",0.45
1996-12-01,"IPCA_EX1",0.5
1997-01-01,"IPCA_EX1",0.76
1997-02-01,"IPCA_EX1",0.45
1997-03-01,"IPCA_EX1",0.31
1997-04-01,"IPCA_EX1",1.03
1997-05-01,"IPCA_EX1",0.78
1997-06-01,"IPCA_EX1",0.72
1997-07-01,"IPCA_EX1",0.44
1997-08-01,"IPCA_EX1",0.08
1997-09-01,"IPCA_EX1",0.1
1997-10-01,"IPCA_EX1",0.2
1997-11-01,"IPCA_EX1",-0.04
1997-12-01,"IPCA_EX1",0.18
1998-01-01,"IPCA_EX1",0.49
1998-02-01,"IPCA_EX1",0.44
1998-03-01,"IPCA_EX1",0.13
1998-04-01,"IPCA_EX1",0.04
1998-05-01,"IPCA_EX1",0.22
1998-06-01,"IPCA_EX1",0
1998-07-01,"IPCA_EX1",0.13
1998-08-01,"IPCA_EX1",-0.17
1998-09-01,"IPCA_EX1",-0.12
1998-10-01,"IPCA_EX1",0.04
1998-11-01,"IPCA_EX1",0.04
1998-12-01,"IPCA_EX1",0.16
1999-01-01,"IPCA_EX1",0.57
1999-02-01,"IPCA_EX1",0.66
1999-03-01,"IPCA_EX1",0.83
1999-04-01,"IPCA_EX1",0.61
1999-05-01,"IPCA_EX1",0.51
1999-06-01,"IPCA_EX1",0.4
1999-07-01,"IPCA_EX1",0.63
1999-08-01,"IPCA_EX1",0.43
1999-09-01,"IPCA_EX1",0.23
1999-10-01,"IPCA_EX1",0.9
1999-11-01,"IPCA_EX1",0.42
1999-12-01,"IPCA_EX1",0.46
2000-01-01,"IPCA_EX1",0.63
2000-02-01,"IPCA_EX1",0.32
2000-03-01,"IPCA_EX1",0.16
2000-04-01,"IPCA_EX1",0.62
2000-05-01,"IPCA_EX1",0.19
2000-06-01,"IPCA_EX1",0.31
2000-07-01,"IPCA_EX1",0.82
2000-08-01,"IPCA_EX1",0.43
2000-09-01,"IPCA_EX1",0.26
2000-10-01,"IPCA_EX1",0.22
2000-11-01,"IPCA_EX1",0.29
2000-12-01,"IPCA_EX1",0.3
2001-01-01,"IPCA_EX1",0.52
2001-02-01,"IPCA_EX1",0.63
2001-03-01,"IPCA_EX1",0.27
2001-04-01,"IPCA_EX1",0.44
2001-05-01,"IPCA_EX1",0.5
2001-06-01,"IPCA_EX1",0.74
2001-07-01,"IPCA_EX1",1.21
2001-08-01,"IPCA_EX1",0.72
2001-09-01,"IPCA_EX1",0.39
2001-10-01,"IPCA_EX1",0.48
2001-11-01,"IPCA_EX1",0.67
2001-12-01,"IPCA_EX1",0.77
2002-01-01,"IPCA_EX1",0.74
2002-02-01,"IPCA_EX1",0.73
2002-03-01,"IPCA_EX1",0.52
2002-04-01,"IPCA_EX1",0.5
2002-05-01,"IPCA_EX1",0.47
2002-06-01,"IPCA_EX1",0.37
2002-07-01,"IPCA_EX1",1.13
2002-08-01,"IPCA_EX1",0.73
2002-09-01,"IPCA_EX1",0.67
2002-10-01,"IPCA_EX1",0.95
2002-11-01,"IPCA_EX1",1.57
2002-12-01,"IPCA_EX1",1.65
2003-01-01,"IPCA_EX1",1.71
2003-02-01,"IPCA_EX1",1.47
2003-03-01,"IPCA_EX1",1.22
2003-04-01,"IPCA_EX1",1.06
2003-05-01,"IPCA_EX1",0.99
2003-06-01,"IPCA_EX1",0.47
2003-07-01,"IPCA_EX1",0.75
2003-08-01,"IPCA_EX1",0.49
2003-09-01,"IPCA_EX1",0.67
2003-10-01,"IPCA_EX1",0.34
2003-11-01,"IPCA_EX1",0.45
2003-12-01,"IPCA_EX1",0.6
2004-01-01,"IPCA_EX1",0.7
2004-02-01,"IPCA_EX1",0.77
2004-03-01,"IPCA_EX1",0.8
2004-04-01,"IPCA_EX1",0.59
2004-05-01,"IPCA_EX1",0.55
2004-06-01,"IPCA_EX1",0.49
2004-07-01,"IPCA_EX1",0.85
2004-08-01,"IPCA_EX1",0.52
2004-09-01,"IPCA_EX1",0.53
2004-10-01,"IPCA_EX1",0.51
2004-11-01,"IPCA_EX1",0.56
2004-12-01,"IPCA_EX1",0.62
2005-01-01,"IPCA_EX1",0.62
2005-02-01,"IPCA_EX1",0.8
2005-03-01,"IPCA_EX1",0.7
2005-04-01,"IPCA_EX1",0.92
2005-05-01,"IPCA_EX1",0.68
2005-06-01,"IPCA_EX1",0.34
2005-07-01,"IPCA_EX1",0.47
2005-08-01,"IPCA_EX1",0.37
2005-09-01,"IPCA_EX1",0.3
2005-10-01,"IPCA_EX1",0.47
2005-11-01,"IPCA_EX1",0.41
2005-12-01,"IPCA_EX1",0.31
2006-01-01,"IPCA_EX1",0.54
2006-02-01,"IPCA_EX1",0.52
2006-03-01,"IPCA_EX1",0.23
2006-04-01,"IPCA_EX1",0.3
2006-05-01,"IPCA_EX1",0.3
2006-06-01,"IPCA_EX1",0.11
2006-07-01,"IPCA_EX1",0.16
2006-08-01,"IPCA_EX1",0.08
2006-09-01,"IPCA_EX1",0.24
2006-10-01,"IPCA_EX1",0.26
2006-11-01,"IPCA_EX1",0.19
2006-12-01,"IPCA_EX1",0.57
2007-01-01,"IPCA_EX1",0.41
2007-02-01,"IPCA_EX1",0.48
2007-03-01,"IPCA_EX1",0.25
2007-04-01,"IPCA_EX1",0.28
2007-05-01,"IPCA_EX1",0.33
2007-06-01,"IPCA_EX1",0.25
2007-07-01,"IPCA_EX1",0.06
2007-08-01,"IPCA_EX1",0.37
2007-09-01,"IPCA_EX1",0.21
2007-10-01,"IPCA_EX1",0.28
2007-11-01,"IPCA_EX1",0.3
2007-12-01,"IPCA_EX1",0.39
2008-01-01,"IPCA_EX1",0.41
2008-02-01,"IPCA_EX1",0.6
2008-03-01,"IPCA_EX1",0.46
2008-04-01,"IPCA_EX1",0.57
2008-05-01,"IPCA_EX1",0.64
2008-06-01,"IPCA_EX1",0.51
2008-07-01,"IPCA_EX1",0.44
2008-08-01,"IPCA_EX1",0.46
2008-09-01,"IPCA_EX1",0.42
2008-10-01,"IPCA_EX1",0.42
2008-11-01,"IPCA_EX1",0.31
2008-12-01,"IPCA_EX1",0.34
2009-01-01,"IPCA_EX1",0.45
2009-02-01,"IPCA_EX1",0.7
2009-03-01,"IPCA_EX1",0.23
2009-04-01,"IPCA_EX1",0.56
2009-05-01,"IPCA_EX1",0.54
2009-06-01,"IPCA_EX1",0.27
2009-07-01,"IPCA_EX1",0.29
2009-08-01,"IPCA_EX1",0.21
2009-09-01,"IPCA_EX1",0.31
2009-10-01,"IPCA_EX1",0.24
2009-11-01,"IPCA_EX1",0.37
2009-12-01,"IPCA_EX1",0.46
2010-01-01,"IPCA_EX1",0.59
2010-02-01,"IPCA_EX1",0.68
2010-03-01,"IPCA_EX1",0.42
2010-04-01,"IPCA_EX1",0.42
2010-05-01,"IPCA_EX1",0.56
2010-06-01,"IPCA_EX1",0.36
2010-07-01,"IPCA_EX1",0.24
2010-08-01,"IPCA_EX1",0.12
2010-09-01,"IPCA_EX1",0.37
2010-10-01,"IPCA_EX1",0.44
2010-11-01,"IPCA_EX1",0.52
2010-12-01,"IPCA_EX1",0.6
2011-01-01,"IPCA_EX1",0.76
2011-02-01,"IPCA_EX1",0.96
2011-03-01,"IPCA_EX1",0.7
2011-04-01,"IPCA_EX1",0.52
2011-05-01,"IPCA_EX1",0.54
2011-06-01,"IPCA_EX1",0.56
2011-07-01,"IPCA_EX1",0.33
2011-08-01,"IPCA_EX1",0.32
2011-09-01,"IPCA_EX1",0.45
2011-10-01,"IPCA_EX1",0.47
2011-11-01,"IPCA_EX1",0.47
2011-12-01,"IPCA_EX1",0.41
2012-01-01,"IPCA_EX1",0.59
2012-02-01,"IPCA_EX1",0.6
2012-03-01,"IPCA_EX1",0.21
2012-04-01,"IPCA_EX1",0.69
2012-05-01,"IPCA_EX1",0.36
2012-06-01,"IPCA_EX1",0.05
2012-07-01,"IPCA_EX1",0.46
2012-08-01,"IPCA_EX1",0.4
2012-09-01,"IPCA_EX1",0.47
2012-10-01,"IPCA_EX1",0.51
2012-11-01,"IPCA_EX1",0.63
2012-12-01,"IPCA_EX1",0.76
2013-01-01,"IPCA_EX1",0.63
2013-02-01,"IPCA_EX1",0.28
2013-03-01,"IPCA_EX1",0.35
2013-04-01,"IPCA_EX1",0.52
2013-05-01,"IPCA_EX1",0.49
2013-06-01,"IPCA_EX1",0.46
2013-07-01,"IPCA_EX1",0.2
2013-08-01,"IPCA_EX1",0.41
2013-09-01,"IPCA_EX1",0.48
2013-10-01,"IPCA_EX1",0.51
2013-11-01,"IPCA_EX1",0.57
2013-12-01,"IPCA_EX1",0.74
2014-01-01,"IPCA_EX1",0.5
2014-02-01,"IPCA_EX1",0.79
2014-03-01,"IPCA_EX1",0.58
2014-04-01,"IPCA_EX1",0.52
2014-05-01,"IPCA_EX1",0.54
2014-06-01,"IPCA_EX1",0.71
2014-07-01,"IPCA_EX1",0.19
2014-08-01,"IPCA_EX1",0.42
2014-09-01,"IPCA_EX1",0.55
2014-10-01,"IPCA_EX1",0.41
2014-11-01,"IPCA_EX1",0.33
2014-12-01,"IPCA_EX1",0.73
2015-01-01,"IPCA_EX1",1.16
2015-02-01,"IPCA_EX1",0.9
2015-03-01,"IPCA_EX1",1.34
2015-04-01,"IPCA_EX1",0.75
2015-05-01,"IPCA_EX1",0.62
2015-06-01,"IPCA_EX1",0.89
2015-07-01,"IPCA_EX1",0.71
2015-08-01,"IPCA_EX1",0.32
2015-09-01,"IPCA_EX1",0.55
2015-10-01,"IPCA_EX1",0.53
2015-11-01,"IPCA_EX1",0.53
2015-12-01,"IPCA_EX1",0.76
2016-01-01,"IPCA_EX1",0.93
2016-02-01,"IPCA_EX1",0.86
2016-03-01,"IPCA_EX1",0.23
2016-04-01,"IPCA_EX1",0.65
2016-05-01,"IPCA_EX1",0.98
2016-06-01,"IPCA_EX1",0.39
2016-07-01,"IPCA_EX1",0.36
2016-08-01,"IPCA_EX1",0.47
2016-09-01,"IPCA_EX1",0.19
2016-10-01,"IPCA_EX1",0.3
2016-11-01,"IPCA_EX1",0.33
2016-12-01,"IPCA_EX1",0.31
2017-01-01,"IPCA_EX1",0.39
2017-02-01,"IPCA_EX1",0.59
2017-03-01,"IPCA_EX1",0.42
2017-04-01,"IPCA_EX1",0.15
2017-05-01,"IPCA_EX1",0.51
2017-06-01,"IPCA_EX1",0.08
2017-07-01,"IPCA_EX1",0.4
2017-08-01,"IPCA_EX1",0.17
2017-09-01,"IPCA_EX1",0.13
2017-10-01,"IPCA_EX1",0.43
